,text,label
2016,Certidão de Publicação Expedida Relação :0077/2019 Data da Disponibilização: 25/03/2019 Data da Publicação: 26/03/2019 Número do Diário: 2774 Página: 3287/3291,H:Ativo
2017,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:5127Situação:Em fase de encaminhamento ao arquivo,H:Arquivado
2018,Remetida a Carta Precatória ao Cartório de Origem Cumprida Negativa,H:Arquivado
2019,Autos Entregues em Carga ao Advogado do Autor Tipo de local de destino: Advogado Especificação do local de destino: Bruno Silva Gomes,H:Ativo
2020,Arquivado Definitivamente,H:Arquivado
2021,Certidão de Publicação Expedida Relação :0534/2016 Data da Disponibilização: 07/07/2016 Data da Publicação: 08/07/2016 Número do Diário: 2152 Página: 01 a 02,H:Arquivado
2022,Certidão de Cartório Expedida Certidão - Genérica,H:Ativo
2023,Arquivado Definitivamente,H:Arquivado
2024,Arquivado Definitivamente,H:Arquivado
2025,Remetidos os Autos para a Administração - Destruição Pedido de Providência nº 001/2019.,H:Arquivado
2026,Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados Arquivo 15/6/2015,H:Arquivado
2027,Arquivado Definitivamente ARQUIVADO NA CAIXA 8526/19,H:Arquivado
2028,Recebidos os Autos do Tribunal de Justiça Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 10ª Vara de Fazenda Pública,H:Ativo
2029,Arquivado Provisoriamente,H:Suspenso
2030,Certidão de Não Consulta ao Teor da Informação - Contagem de Prazo do Ato - Expedida Certidão de Não Leitura - Contagem de Prazo do Ato,H:Ativo
2031,Tipo do Movimento:Juntada - Petição Número do Documento:201800379680 - Proger Comarca da Capital,H:Ativo
2032,Certidão de Publicação Expedida Relação :0041/2019 Data da Disponibilização: 20/02/2019 Data da Publicação: 21/02/2019 Número do Diário: ed 2753 Página: 950/953,H:Ativo
2033,"Remetido ao DJE Relação: 0079/2019 Teor do ato: Vistos. Defiro citação conforme requerida a fls. 422. Int. Advogados(s): Regina Maria Sartori (OAB 104918/SP), Aira Cristina Rachid Bruno de Lima (OAB 118351/SP), Fabiola Teixeira Salzano (OAB 123295/SP), Marcelo Caldeira de Oliveira (OAB 140590/SP), Laudevi Arantes (OAB 182200/SP)",H:Ativo
2034,Remetidos os autos para o Cartório Distribuidor local para Cancelamento da Distribuição,H:Ativo
2035,Certidão de Publicação Expedida Relação :0512/2018 Data da Disponibilização: 05/09/2018 Data da Publicação: 06/09/2018 Número do Diário: 2653 Página: 1538/1542,H:Ativo
2036,Conclusos para Despacho,H:Ativo
2037,Arquivado Definitivamente - Processo Findo com Condenação Caixa 6339/2017,H:Arquivado
2038,Certidão de Cartório Expedida Certidão - Genérica,H:Arquivado
2039,"Arquivado Definitivamente ARQUIVADO NO PACOTE Nº 13.440/2019 (1º,2º E 3º VOLUMES)",H:Arquivado
2040,Remetidos os Autos para o Perito Tipo de local de destino: Perito Especificação do local de destino: Perito,H:Ativo
2041,Recebidos os Autos do Distribuidor local,H:Ativo
2042,Tipo do Movimento:Recebidos os autos ,H:Ativo
2043,Para O(S) Autor(Es) E Réu(S) Ed.Nº 3223 Sol.Nº 3008 Publicação De Conversão Para Meio Eletrônico,H:Arquivado
2044,Arquivado Definitivamente,H:Arquivado
2045,Carta Precatória Juntada,H:Ativo
2046,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:3230Maço recebido pelo arquivo em:19/07/2016Local de arquivamento:Arquivo Regional de Rio Bonito,H:Arquivado
2047,Petição Juntada Nº Protocolo: WFPA.19.70153817-0 Tipo da Petição: Petições Diversas Data: 27/03/2019 20:50,H:Ativo
2048,Suspensão do Prazo Prazo referente ao usuário foi alterado para 11/03/2019 devido à alteração da tabela de feriados,H:Ativo
2049,Certidão de Publicação Expedida Relação :0221/2017 Data da Disponibilização: 11/07/2017 Data da Publicação: 12/07/2017 Número do Diário: 2385 Página: 1251/1263,H:Arquivado
2050,Serventuário Imprensa Relação 0096,H:Ativo
2051,Arquivado Definitivamente,H:Arquivado
2052,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:4922Maço recebido pelo arquivo em:03/03/2016Local de arquivamento:Arquivo Regional de Rio Bonito,H:Arquivado
2053,Início da Execução Juntado 0002771-74.2018.8.26.0048 - Cumprimento de sentença,H:Arquivado
2054,Ofício Expedido Ofício - Seção Administrativa,H:Ativo
2055,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:5443Maço recebido pelo arquivo em:12/04/2012Local de arquivamento:Arquivo Geral - Rio de Janeiro,H:Arquivado
2056,Suspensão do Prazo Prazo referente ao usuário foi alterado para 14/03/2019 devido à alteração da tabela de feriados,H:Ativo
2057,Autos Destruídos CÍVIL,H:Arquivado
2058,Certidão de Publicação Expedida Relação :0248/2019 Data da Disponibilização: 27/03/2019 Data da Publicação: 28/03/2019 Número do Diário: 2776 Página: 2409/2415,H:Ativo
2059,Tipo do Movimento:Juntada - Petição Número do Documento:201804476917 - Proger Comarca da Capital,H:Ativo
2060,Certidão de Cartório Expedida Arquivamento com baixa definitiva,H:Arquivado
2061,Arquivado Definitivamente PACOTE Nº 13.059/2017,H:Arquivado
2062,Tipo do Movimento:Publicado  Atos da Serventia Folhas do DJERJ.:731/755,H:Arquivado
2063,Arquivado Definitivamente arquivo volumes 1 ao 4,H:Arquivado
2064,Tipo do Movimento:Arquivamento Tipo de arquivamento:provisórioSituação:Em fase de encaminhamento ao arquivo,H:Arquivado
2065,Arquivado Definitivamente,H:Arquivado
2066,Autos no Prazo,H:Ativo
2067,Petição Juntada Nº Protocolo: WAAS.19.70019454-0 Tipo da Petição: Petições Diversas Data: 22/03/2019 10:32,H:Ativo
2068,Arquivado Definitivamente,H:Arquivado
2069,Tipo do Movimento:Trânsito em Julgado ,H:Arquivado
2070,Petição Juntada Juntada a petição diversa - Tipo: Petições Diversas em Execução de Título Extrajudicial - Número: 80023 - Protocolo: FCTD18000463652,H:Ativo
2071,Certidão de Publicação Expedida Relação :0347/2019 Data da Disponibilização: 29/03/2019 Data da Publicação: 01/04/2019 Número do Diário: 2778 Página: 3630/3632,H:Arquivado
2072,Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados cx 2515/2017,H:Arquivado
2073,Arquivado Definitivamente pacote nº 5943/17,H:Arquivado
2074,Arquivado Definitivamente,H:Arquivado
2075,Mero Expediente,H:Ativo
2076,Arquivado Provisoriamente - Execução Frustrada,H:Suspenso
2077,Tipo do Movimento:Juntada - Petição Número do Documento:201901924530 - Proger Comarca da Capital,H:Ativo
2078,Certidão de Publicação Expedida Relação :0349/2018 Data da Disponibilização: 14/11/2018 Data da Publicação: 19/11/2018 Número do Diário: 2700 Página: 1714/1720,H:Ativo
2079,Arquivado Definitivamente,H:Arquivado
2080,Certidão de Publicação Expedida Relação :0201/2019 Data da Disponibilização: 02/04/2019 Data da Publicação: 03/04/2019 Número do Diário: 2780 Página: 1598/1603,H:Ativo
2081,Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Público Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal de Justiça de São Paulo,H:Ativo
2082,"Remetido ao DJE Relação: 0065/2019 Teor do ato: VISTOS. Fica intimado o Estado de São Paulo a cumprir integralmente a obrigação de fazer em 03 meses. Quanto as planilhas/informes oficiais, observo que as mesmas podem ser obtidas administrativamente pelo(s) interessado(s), razão pela qual este(s) deverá(ão) diligenciar pessoalmente, ou por intermédio de seu advogado, junto ao departamento jurídico respectivo, acostando-os, a seguir, aos presentes autos. Int. Advogados(s): Paulo de Tarso Neri (OAB 118089/SP), Leonardo Arruda Munhoz (OAB 173273/SP), Airton Camilo Leite Munhoz (OAB 65444/SP), Gibran Nobrega Zeraik Abdalla (OAB 291619/SP), Paulo Braga Neder (OAB 301799/SP)",H:Ativo
2083,Arquivado Definitivamente caixa 2890/2017,H:Arquivado
2084,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoSituação:Em fase de encaminhamento ao arquivo,H:Arquivado
2085,Certidão de Objeto e Pé Expedida Certidão - Objeto e Pé - Criminal,H:Arquivado
2086,Petição Juntada Juntada a petição diversa - Tipo: Petições Diversas em Procedimento Comum Cível - Número: 80020 - Protocolo: FFPA19000092738,H:Ativo
2087,Arquivado Definitivamente,H:Arquivado
2088,Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital,H:Suspenso
2089,Suspensão do Prazo Prazo referente ao usuário foi alterado para 14/03/2019 devido à alteração da tabela de feriados,H:Ativo
2090,"Arquivado Definitivamente 924,II",H:Arquivado
2091,Arquivado Provisoriamente,H:Suspenso
2092,Arquivado Provisoriamente,H:Suspenso
2093,Arquivado Provisoriamente caixa 6231/17,H:Arquivado
2094,Arquivado Provisoriamente arquivo provisório,H:Suspenso
2095,Arquivado Definitivamente,H:Arquivado
2096,Remetida a Carta Precatória ao Cartório de Origem Cumprida Positiva Carta Precatória devolvida p/ 9a. Vara Cível de Santana-SP em 01/12/16.,H:Arquivado
2097,Remetida a Carta Precatória ao Cartório de Origem Cumprida Positiva Remetido por malote n°62/2016,H:Arquivado
2098,"Remetido ao DJE Relação: 0361/2019 Teor do ato: Certifico e dou fé haver expedido Mandado de Levantamento Judicial, conforme determinação MLJ nº 2155/2019 Nome da pessoa autorizada a retirar: Rubens Antônio Alves Valor 21.116,96 Comprovante de Depósito: Fls.: 118 Fica intimado(a) o(a) Dr(a). Rubens Antônio Alves a comparecer em cartório para a retirada da guia expedida. Observações: O HORÁRIO PARA RETIRADA é de segunda à sexta-feira DAS 13:00 hs às 19:00 hs. Advogados(s): Solange Cardoso Alves (OAB 122663/SP), Milena Pirágine (OAB 178962/SP), Rubens Antonio Alves (OAB 181294/SP), Flavio Olimpio de Azevedo (OAB 34248/SP)",H:Ativo
2099,Suspensão do Prazo Prazo referente ao usuário foi alterado para 15/06/2020 devido à alteração da tabela de feriados,H:Ativo
2100,Autos Destruídos CIVIL,H:Arquivado
2101,"Baixa Definitiva Tratava-se da restauração do 2º volume dos autos 21639/05, a qual teve a sentença de homologação transitada em julgado em 21/07/2015 e retorna, nesta data, a ser 2º volume devidamente restaurado.",H:Arquivado
2102,Início da Execução Juntado 0032383-42.2018.8.26.0053 - Cumprimento de Sentença contra a Fazenda Pública,H:Arquivado
2103,Número Do Protocolo: 6511834Nome: Adilson Pinto Da Rocha Protocolo De Petição De Manifestação Sobre Cálculos,H:Ativo
2104,Suspensão do Prazo Prazo referente ao usuário foi alterado para 22/04/2019 devido à alteração da tabela de feriados,H:Ativo
2105,Certidão Encaminhada Expedida Certifico e dou fé que o autor não se manifestou em termos de prosseguimento.,H:Ativo
2106,Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital,H:Ativo
2107,Remetida a Carta Precatória ao Cartório de Origem Cumprida Negativa,H:Arquivado
2108,"Mandado Devolvido Cumprido Negativo retro indicado, onde fiquei IMPOSSIBILITADA de dar cumprimento a este mandado, expedido em relação a REGINALDO JOSÉ DE ANDRADE SILVA, pois, em diligência, encontrei o imóvel fechado e, aparentemente, sem atividades: o interfone estava desligado, não havia movimentação no interior do imóvel e, pela fresta do portão, verifiquei que as portas do galpão industrial (que fica ao fundo), estavam fechadas. Então, por cautela, indaguei no galpão industrial vizinho, de n. 2945, onde funciona a Empresa DV Usinagem, de propriedade do Sr. Wagner de Oliveira, tendo sido recebida pela Sra. Eliana, que disse desconhecer o requerido, bem com as empresa Brasilcald Máquinas e Equipamentos, confirmando, ainda, que o galpão vizinho estava, de fato, vazio. Disse, por fim, que naquele local funcionou a Empresa Apsa - Arquivamentos, por muito anos e, depois dela, uma outra empresa ficou pouco tempo no local e desocupou o imóvel há mais ou menos 6 meses. Assim, considerando que o requerido se encontra, por ora, para esta oficiala, em local incerto e não sabido, baixo o presente em Cartório para os fins de direito.",H:Arquivado
2109,Trânsito em Julgado às partes Certidão - Trânsito em Julgado,H:Arquivado
2110,Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital,H:Arquivado
2111,Tipo do Movimento:Juntada - Extrato da GRERJ ,H:Ativo
2112,Suspensão do Prazo Prazo referente ao usuário foi alterado para 06/11/2018 devido à alteração da tabela de feriados,H:Ativo
2113,Ofício Requisitório - Comunicação - Protocolo Eletrônico - DEPRE,H:Arquivado
2114,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:8657Maço recebido pelo arquivo em:18/12/2017Local de arquivamento:Arquivo Geral - Rio de Janeiro,H:Arquivado
2115,Certidão de Publicação Expedida Relação :0225/2018 Data da Disponibilização: 23/08/2018 Data da Publicação: 24/08/2018 Número do Diário: 2644 Página: 1426/1430,H:Ativo
2116,Arquivado Provisoriamente Certifico e dou fé que a r. sentença transitou em julgado em 23/01/2018. Certifico ainda que procedi o arquivamento dos presentes autos em virtude da parte devedora possuir o benefício da gratuidade de justiça.,H:Suspenso
2117,"Arquivado Definitivamente PACOTE 14.103/18- - 1º,2º ,3ºVOL",H:Arquivado
2118,Certidão de Publicação Expedida Relação :0082/2019 Data da Disponibilização: 02/04/2019 Data da Publicação: 03/04/2019 Número do Diário: 2780 Página: 1336/1344,H:Ativo
2119,Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados Pacote 219/2016,H:Arquivado
2120,Certidão de Publicação Expedida Relação :0071/2019 Data da Disponibilização: 12/03/2019 Data da Publicação: 13/03/2019 Número do Diário: Página:,H:Ativo
2121,Serventuário,H:Suspenso
2122,Certidão de Publicação Expedida Relação :0123/2019 Data da Disponibilização: 12/03/2019 Data da Publicação: 13/03/2019 Número do Diário: 2765 Página: 1801/1811,H:Ativo
2123,Pedido de Habilitação Juntado Nº Protocolo: WJMJ.19.40440543-4 Tipo da Petição: Pedido de Habilitação Data: 01/04/2019 22:26,H:Ativo
2124,Certidão de Cartório Expedida Certidão - Genérica,H:Ativo
2125,Certidão de Publicação Expedida Relação :0107/2019 Data da Disponibilização: 29/03/2019 Data da Publicação: 01/04/2019 Número do Diário: 2778 Página: 2286/2290,H:Arquivado
2126,Arquivado Definitivamente PACOTE Nº 12.771/2017 - Provimento 16,H:Arquivado
2127,Mandado de Levantamento Expedido Certidão - Expedição de mandado de levantamento,H:Ativo
2128,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:797Maço recebido pelo arquivo em:02/02/2016Local de arquivamento:Arquivo Geral - Rio de Janeiro,H:Arquivado
2129,Certidão de Publicação Expedida Relação :0053/2019 Data da Disponibilização: 21/03/2019 Data da Publicação: 22/03/2019 Número do Diário: 2772 Página: 1752/1768,H:Ativo
2130,Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital,H:Arquivado
2131,Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital,H:Ativo
2132,Certidão de Cartório Expedida Certidão - Genérica,H:Ativo
2133,Cancelada a Distribuição (movimentação exclusiva do distribuidor) Cancelado conforme r. decisão de fls. 40,H:Ativo
2134,Suspensão do Prazo Prazo referente ao usuário foi alterado para 18/03/2019 devido à alteração da tabela de feriados,H:Ativo
2135,Suspensão do Prazo Prazo referente ao usuário foi alterado para 21/11/2018 devido à alteração da tabela de feriados,H:Ativo
2136,Ofício Juntado,H:Ativo
2137,Petição Juntada Juntada a petição diversa - Tipo: Petições Diversas em Procedimento Comum - Número: 80017 - Protocolo: FFPA18002290680,H:Ativo
2138,Tipo do Movimento:Ato Ordinatório Praticado Descrição:OFICIOS DE D.P.D.  EXPEDIDOS,H:Ativo
2139,Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital,H:Arquivado
2140,Petição Juntada Juntada a petição diversa - Tipo: Petições Diversas em Execução Fiscal - Número: 80007 - Protocolo: FJMJ15014224139,H:Ativo
2141,Arquivado Definitivamente,H:Arquivado
2142,Petição Juntada Nº Protocolo: WFPA.19.70139462-3 Tipo da Petição: Petições Diversas Data: 21/03/2019 15:59,H:Ativo
2143,Tipo do Movimento:Digitação de Documentos ,H:Ativo
2144,Certidão de Publicação Expedida Relação :0710/2018 Data da Disponibilização: 19/12/2018 Data da Publicação: 21/01/2019 Número do Diário: 2721 Página: 1669/1698,H:Ativo
2145,Arquivado Definitivamente,H:Arquivado
